id,date,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_losestreak,fighter_totalfights,fighter_totalwins,fighter_titlefights,fighter_titlewins,fighter_age_deviation,fighter_elo,fighter_opp_avg_elo,fighter_kowin,fighter_koloss,fighter_subwin,fighter_subloss,fighter_udecwin,fighter_udecloss,fighter_sdecwin,fighter_sdecloss,fighter_mdecwin,fighter_mdecloss,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_losestreak,opponent_totalfights,opponent_totalwins,opponent_titlefights,opponent_titlewins,opponent_age_deviation,opponent_elo,opponent_opp_avg_elo,opponent_kowin,opponent_koloss,opponent_subwin,opponent_subloss,opponent_udecwin,opponent_udecloss,opponent_sdecwin,opponent_sdecloss,opponent_mdecwin,opponent_mdecloss,result,method,round,fighter_age,opponent_age
2772,14597,0.0,6.0,0.0,2.0,1.0,1,0,1,1,0,0,2284.0,1014.4693774977718,952.1916262506699,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,-1.3333333333333333,0.0,0,3,3,0,0,0,490.0,952.1916262506699,1000.3899444592715,0,0,1,2,0,0,0,0,0,0,win,SUB,2,3188,5962
2773,14597,0.0,13.0,1.0,0.0,1.0,1,0,1,1,0,0,233.0,1016.0,984.0,0,1,0,0,0,0,0,0,0,0,0.0,-13.0,-1.0,0.0,0.0,0,1,1,0,0,0,1012.0,984.0,1016.0,0,1,0,0,0,0,0,0,0,0,win,KO/TKO,1,5239,4460
2774,14609,0.0,-2.4705882352941178,1.2352941176470589,0.0,0.5882352941176471,0,1,17,10,0,0,4198.0,1047.0663230345574,1045.077929122739,5,3,3,3,3,0,0,0,0,0,0.2727272727272727,11.0,0.36363636363636365,0.48484848484848486,0.7272727272727273,7,0,33,24,0,0,1628.0,1183.3169563565564,1048.377810070491,8,10,5,7,1,1,0,0,0,0,loss,KO/TKO,1,288,3789
2775,14609,-0.1875,-7.9375,-0.3125,0.0,0.5625,0,3,16,9,0,0,3410.0,1037.6092809758368,1040.9605765672775,1,2,3,1,3,3,2,1,0,0,0.15384615384615385,5.538461538461538,0.0,-0.19230769230769232,0.6923076923076923,0,1,26,18,2,0,3259.0,1144.2068672898622,1021.7611202880308,5,7,2,2,5,5,0,0,0,0,win,SUB,2,1740,2061
2776,14609,0.022727272727272728,1.75,-0.3409090909090909,-0.1590909090909091,0.5227272727272727,0,2,44,23,1,0,6512.0,1044.2297291427483,1015.9723840274397,14,13,5,5,3,2,1,1,0,0,0.2631578947368421,18.157894736842106,0.05263157894736842,0.21052631578947367,0.9473684210526315,13,0,19,18,2,2,261.0,1200.7460284431966,1002.0795430453434,9,4,1,3,1,1,0,0,0,0,loss,KO/TKO,1,-1445,5691
2777,14609,0.0,-5.0,-1.0,-1.0,0.0,0,1,1,0,0,0,1342.0,992.525131375854,1213.87797999816,0,0,1,0,0,0,0,0,0,0,-0.0625,-3.0,0.4375,2.09375,0.8125,3,0,32,26,2,1,608.0,1213.87797999816,1010.1768779907331,2,4,10,5,4,1,1,1,0,0,loss,SUB,1,4142,4876
2778,14609,0.42857142857142855,8.571428571428571,-0.2857142857142857,-1.0,0.42857142857142855,0,1,7,3,0,0,2998.0,1017.0362827972641,1111.431208004145,1,2,2,2,0,0,0,0,0,0,-0.09090909090909091,2.909090909090909,-0.5454545454545454,0.45454545454545453,0.5454545454545454,1,0,11,6,1,1,2711.0,1054.3077508352762,1065.6713571709374,1,0,1,0,3,4,0,1,0,0,win,KO/TKO,1,2322,2306
2779,14609,-0.06666666666666667,-5.5,0.7,0.26666666666666666,0.6333333333333333,2,0,30,19,0,0,3196.0,1085.2512738971593,1014.143907945382,7,3,6,7,2,3,2,0,0,0,-0.09090909090909091,-2.3636363636363638,0.45454545454545453,-0.36363636363636365,0.45454545454545453,0,1,11,5,0,0,209.0,1019.6156622438224,1076.8983980716182,3,6,2,0,0,0,0,0,0,0,win,KO/TKO,3,2202,5221
2780,14609,-0.5,-21.5,-1.25,0.75,0.0,0,4,4,0,0,0,2598.0,939.9297994428421,1012.1323303473721,1,1,0,0,0,2,0,0,0,0,0.0,5.625,-1.5,-0.125,0.5,1,0,8,4,1,0,2681.0,1006.1438728314625,999.3654387672912,3,3,0,0,1,0,1,0,0,0,win,KO/TKO,1,2178,2717
2781,14609,0.125,-3.625,-0.75,-0.375,0.25,0,1,8,2,0,0,1877.0,974.8876150484646,1094.7511557036785,2,1,2,1,1,1,0,0,0,0,0.0,-14.0,1.0,0.0,1.0,1,0,1,1,0,0,929.0,1015.5602172223236,974.8876150484646,0,0,0,0,1,0,0,0,0,0,loss,U-DEC,3,3607,4555
2782,14609,0.09090909090909091,-5.636363636363637,-1.2727272727272727,1.2727272727272727,0.45454545454545453,1,0,11,5,0,0,2694.0,989.6194532135369,1017.9462507169457,1,0,1,1,4,4,0,0,0,0,1.0,-25.0,0.0,-3.0,0.0,0,1,1,0,0,0,2501.0,982.7292945444997,989.6194532135369,0,0,0,0,0,1,0,0,0,0,win,U-DEC,3,2790,2983
2783,14609,0.0,6.333333333333333,-3.0,0.0,0.0,0,3,3,0,0,0,2854.0,957.401287442401,1039.3742207953812,0,0,0,0,1,0,1,1,0,0,0.0,-5.0,1.0,0.0,1.0,1,0,1,1,0,0,779.0,1014.7188328158409,957.401287442401,0,0,0,0,1,0,0,0,0,0,loss,U-DEC,3,2630,4705
2784,14609,0.0,-7.0,-5.0,-3.0,0.0,0,1,1,0,0,0,2470.0,990.2351006759224,1152.7134313662493,0,0,0,0,1,0,0,0,0,0,0.05555555555555555,7.166666666666667,1.6666666666666667,0.5,0.8333333333333334,6,0,18,15,0,0,2435.0,1152.7134313662493,1017.1425593551932,3,3,2,2,2,6,0,0,0,0,loss,U-DEC,3,3014,3049
2785,14609,-0.47058823529411764,-8.058823529411764,0.35294117647058826,1.2352941176470589,0.5294117647058824,1,0,17,9,0,0,5604.0,1048.7658736307467,1070.8271405854045,2,0,3,6,2,2,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,712.0,985.5763890356031,1048.7658736307467,0,0,0,0,0,1,0,0,0,0,win,U-DEC,3,-120,6196
2786,14611,0.7777777777777778,7.888888888888889,-0.3333333333333333,-0.1111111111111111,0.8888888888888888,5,0,9,8,0,0,582.0,1102.5860232815423,1008.5852307808085,5,3,0,1,0,0,0,0,0,0,-0.1,5.1,-1.0,1.4,0.7,2,0,10,7,0,0,889.0,1069.1973803005667,1020.5830790814807,0,1,3,4,1,1,0,0,0,0,win,KO/TKO,1,4799,5962
2787,14611,1.2,14.8,0.0,0.0,1.0,5,0,5,5,0,0,239.0,1091.7730160208582,1074.432635044496,3,2,0,0,0,0,0,0,0,0,0.0,-4.75,-2.5833333333333335,-0.8333333333333334,0.16666666666666666,0,1,12,2,0,0,2771.0,934.3228591923644,1061.2862818234923,1,3,2,0,3,1,0,0,0,0,win,KO/TKO,1,5142,2372
2788,14611,2.0,1.0,2.0,2.0,0.0,0,2,2,0,0,0,187.0,975.0637757495895,1084.0340770412906,0,0,0,0,0,0,1,1,0,0,0.0,7.2,0.5,0.4,0.8,1,0,10,8,0,0,3292.0,1082.4699925730954,1013.8772827028231,0,0,4,4,1,1,0,0,0,0,win,KO/TKO,2,5565,2086
2789,14611,0.2222222222222222,0.8333333333333334,2.111111111111111,-0.5555555555555556,0.8888888888888888,0,1,18,16,4,3,1708.0,1190.0977886683434,1034.3760343906085,5,3,0,0,2,2,2,2,0,1,0.05,8.4,-0.15,-0.15,0.95,1,0,20,19,0,0,662.0,1199.8182695711619,1004.7907153091904,8,10,1,1,0,0,0,0,0,0,win,U-DEC,3,3554,4698
2790,14611,-0.2857142857142857,3.5714285714285716,-1.2857142857142858,-0.7142857142857143,0.14285714285714285,1,0,7,1,0,0,2559.0,932.9695867435815,1007.0398598692025,0,1,4,2,0,0,0,0,0,0,-0.16666666666666666,11.333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,1,0,6,5,0,0,2399.0,1058.3536829616073,1002.0003911177376,3,2,0,0,0,0,0,1,0,0,loss,KO/TKO,1,2819,2961
2791,14611,0.0,11.166666666666666,0.08333333333333333,0.8333333333333334,0.8333333333333334,0,1,12,10,0,0,892.0,1102.4540487102845,1012.3632558132273,3,3,3,0,1,1,0,1,0,0,-2.0,-18.0,-1.0,1.0,0.0,0,2,2,0,0,0,1544.0,972.0326776166303,1050.7562507176453,0,0,0,0,1,1,0,0,0,0,win,SUB,1,4489,3900
2792,14611,0.2222222222222222,-0.7777777777777778,1.3333333333333333,2.4444444444444446,0.8888888888888888,2,0,9,8,0,0,98.0,1102.4699074342234,1025.3036938773719,2,2,3,2,0,0,0,0,0,0,0.1111111111111111,4.111111111111111,-2.111111111111111,-1.5555555555555556,0.5555555555555556,1,0,9,5,0,0,1.0,1017.9652033461817,1019.2091684002013,0,0,1,0,4,1,2,1,0,0,loss,U-DEC,3,5255,5226
2793,14611,-0.5,-12.0,0.5,2.0,0.5,2,0,4,2,0,0,1520.0,1005.8697397331877,1017.9342575530384,1,1,1,1,0,0,0,0,0,0,0.0,-2.7142857142857144,-0.42857142857142855,2.2857142857142856,0.7142857142857143,0,1,7,5,0,0,152.0,1039.9029225223842,1000.1477073556299,2,2,0,2,0,1,0,0,0,0,loss,SUB,1,6663,5229
2794,14611,0.0,6.615384615384615,-1.3076923076923077,-0.07692307692307693,0.46153846153846156,0,1,13,6,0,0,2152.0,994.8011555239718,1026.5958281253625,3,4,1,2,1,2,0,0,0,0,0.2857142857142857,15.714285714285714,2.5714285714285716,1.8571428571428572,0.8571428571428571,3,0,7,6,0,0,392.0,1071.4614158348222,995.2572829732745,1,1,1,1,2,1,0,0,0,0,loss,SUB,1,3137,4989
2795,14611,0.0,-18.666666666666668,1.6666666666666667,-2.6666666666666665,0.3333333333333333,1,0,3,1,0,0,1078.0,986.8718751773815,1009.7093749408727,0,0,0,0,1,2,0,0,0,0,0.0,-20.0,-5.0,0.0,0.0,0,1,1,0,0,0,2195.0,982.5976263515939,986.8718751773815,0,0,0,0,0,1,0,0,0,0,win,U-DEC,3,4408,3291
2796,14619,0.5,21.5,1.0,1.0,1.0,4,0,4,4,0,0,820.0,1058.4044290913662,977.74948613926,0,0,0,0,1,1,1,1,0,0,0.16666666666666666,7.25,-0.4166666666666667,0.75,0.8333333333333334,0,1,12,10,11,9,1857.0,1097.1324521715753,1006.7013026392743,3,1,3,3,2,0,0,0,0,0,loss,SUB,3,4582,3420
2797,14619,0.0,-2.0,-1.0,-2.0,0.0,0,2,2,0,0,0,588.0,972.0744882056055,1051.2083356177927,0,0,1,1,0,0,0,0,0,0,0.0,-18.2,-1.2,2.4,0.4,0,1,5,2,0,0,2197.0,987.101749288259,1004.6877618877585,1,1,1,1,1,0,0,0,0,0,win,U-DEC,3,5990,3205
2798,14619,0.0,-0.5,0.5,0.5,1.0,4,0,4,4,0,0,40.0,1063.0165316702364,1004.8717243622809,0,0,1,1,1,1,0,0,0,0,0.0,1.5555555555555556,-0.5555555555555556,0.0,0.5555555555555556,1,0,9,5,0,0,369.0,1012.4413564360221,1020.8311768677532,0,0,4,3,1,1,0,0,0,0,loss,SUB,1,5329,4585
2799,14619,0.0,-3.0,-3.0,0.0,0.0,0,1,1,0,0,0,818.0,985.0471211444004,1037.7233719237483,0,0,0,0,1,0,0,0,0,0,0.0,11.571428571428571,2.4285714285714284,-0.5714285714285714,0.7142857142857143,1,0,7,5,0,0,3474.0,1037.7233719237483,992.9062248079173,0,0,2,2,2,1,0,0,0,0,loss,U-DEC,3,4676,2020
2800,14619,0.0,7.5,5.5,-1.5,1.0,4,0,4,4,1,1,335.0,1063.672520894648,1005.7073007196459,1,0,1,1,0,1,0,0,0,0,0.5,8.25,3.5,-0.375,0.75,6,0,8,6,3,3,254.0,1072.1106478702654,1022.6536209025151,0,3,2,2,0,0,0,1,0,0,win,SUB,3,5067,5398
2801,14619,0.0,-13.0,7.0,-1.0,1.0,2,0,2,2,0,0,1883.0,1030.9641748376519,981.357145705954,0,0,0,0,1,1,0,0,0,0,2.0,15.0,0.0,0.0,1.0,2,0,2,2,0,0,4472.0,1030.5304984710244,976.7347507644877,1,1,0,0,0,0,0,0,0,0,loss,U-DEC,3,3519,969
2802,14619,0.0,2.0,-1.0,-1.0,0.0,0,1,1,0,0,0,293.0,985.5500344793523,1048.214430807171,0,0,1,0,0,0,0,0,0,0,0.25,7.875,1.25,-0.75,0.625,1,0,8,5,4,3,3418.0,1048.214430807171,1046.1386778633146,2,0,3,1,2,0,0,0,0,0,loss,SUB,1,5201,2076
2803,14619,0.0,6.25,-3.0,-1.25,0.25,0,1,4,1,0,0,1008.0,971.2289188394234,1009.517616302121,0,0,0,1,0,0,1,2,0,0,0.6666666666666666,-2.5,-1.6666666666666667,0.5,0.5,1,0,6,3,4,2,112.0,1000.2867659158163,1007.6509593119305,1,1,0,1,1,2,0,0,0,0,loss,U-DEC,3,4331,5290
2804,14619,0.0,0.0,-1.0,1.0,1.0,2,0,2,2,0,0,1443.0,1035.6339360232175,1031.2551751143756,0,0,1,1,0,0,0,0,0,0,0.0,2.0,-2.0,-2.0,1.0,2,0,2,2,0,0,2606.0,1028.1034652182516,950.7147842571374,0,0,0,0,0,0,1,1,0,0,loss,U-DEC,3,3959,2796
2805,14619,0.0,28.666666666666668,-2.0,0.0,0.3333333333333333,1,0,3,1,0,0,1411.0,988.2574759477102,1019.458749097838,0,0,1,1,1,0,0,0,0,0,0.0,3.0,0.5,-0.3,0.6,3,0,10,6,0,0,3638.0,1027.516231761516,993.6994660917514,2,1,1,2,3,1,0,0,0,0,loss,S-DEC,3,3803,1764
2806,14620,2.25,32.75,-0.25,0.25,1.0,4,0,4,4,0,0,2589.0,1060.6352899863882,989.5098612323737,1,1,0,0,1,0,1,0,0,0,-0.25,17.5,-0.75,1.0,0.75,1,0,4,3,2,2,1553.0,1029.0595108985449,992.1295459510748,1,0,1,1,0,1,0,0,0,0,loss,U-DEC,3,2701,3891
2807,14620,-0.5,-6.25,0.0,-0.5,0.25,1,0,4,1,0,0,649.0,974.8093973203755,1022.0736326949018,2,2,0,0,0,0,0,0,0,0,-0.5,-11.0,2.25,1.75,0.25,1,0,4,1,0,0,31.0,976.0345599574598,1027.9381910111724,1,1,0,0,1,1,0,0,0,0,loss,U-DEC,3,4613,5412
2808,14620,0.0,8.25,2.5,-1.0,0.5,0,2,4,2,0,0,1099.0,1000.5713772900024,1018.4043440420213,0,0,1,2,0,0,0,1,0,0,0.0,-24.5,0.0,0.5,0.0,0,4,4,0,0,0,774.0,941.5955709086339,1022.2505138607399,2,2,0,0,0,0,0,0,0,0,win,S-DEC,3,4261,5410
2809,14620,0.0,7.0,-1.1764705882352942,0.7058823529411765,0.8235294117647058,1,0,17,14,3,2,206.0,1121.6800272433168,1004.9075512914227,2,2,6,4,0,1,1,1,0,0,0.3333333333333333,5.888888888888889,2.2222222222222223,0.5555555555555556,0.7777777777777778,7,0,9,7,0,0,1963.0,1108.547244910449,1015.1682405992503,1,1,0,0,2,2,0,1,0,0,loss,S-DEC,3,5584,3415
2810,14620,1.0,13.0,-1.3333333333333333,-0.3333333333333333,1.0,3,0,3,3,0,0,991.0,1044.643669071727,975.627040038065,1,1,0,0,0,0,0,1,0,0,0.3333333333333333,6.0,5.0,-1.3333333333333333,1.0,3,0,3,3,2,2,477.0,1047.7528465625546,997.7908080171197,1,0,0,0,1,1,0,0,0,0,win,SUB,3,4369,5858
2811,14620,0.0,2.3333333333333335,4.666666666666667,0.3333333333333333,1.0,3,0,3,3,0,0,429.0,1046.0517479365537,986.0265701783765,0,0,0,1,1,1,0,0,0,0,1.0,9.25,1.0,0.0,1.0,4,0,4,4,0,0,3699.0,1058.4068093611093,977.7719316754584,1,3,0,0,0,0,0,0,0,0,loss,S-DEC,3,4882,1661
2812,14620,0.2,3.2,-0.3,-0.25,0.65,0,2,20,13,1,1,1506.0,1058.7906171224809,1016.561318963231,6,2,1,4,3,3,0,1,0,0,0.0,-13.0,-6.0,0.0,0.0,0,2,2,0,0,0,1825.0,969.872705460119,1027.5677085206057,0,0,0,0,1,1,0,0,0,0,win,U-DEC,3,3854,
2813,14620,0.0,10.0,0.0,-0.3333333333333333,1.0,3,0,3,3,0,0,888.0,1048.084407048817,1000.9237861851788,2,1,0,0,0,0,0,0,0,0,0.0,1.0,1.5,1.0,0.5,2,0,4,2,0,0,28.0,1005.0990150831773,1013.3196783093143,0,0,1,1,1,1,0,0,0,0,loss,S-DEC,3,4451,5353
2814,14620,0.0,38.0,0.0,4.0,1.0,2,0,2,2,0,0,43.0,1030.5304984710244,976.7347507644877,0,0,0,0,1,1,0,0,0,0,-0.375,-4.125,2.125,0.375,0.625,1,0,8,5,0,0,275.0,1025.8260527839525,1003.9413928190626,0,1,0,1,3,3,0,0,0,0,draw,M-DEC,3,5338,5425
2815,14620,0.0,2.0,2.0,2.0,1.0,1,0,1,1,0,0,1647.0,1016.0,984.0,0,0,0,1,0,0,0,0,0,0,0.0,-2.0,-2.0,-2.0,0.0,0,1,1,0,0,0,3775.0,984.0,1016.0,0,0,0,1,0,0,0,0,0,0,win,SUB,1,7142,1720
2816,14620,0.0,-14.0,0.0,0.0,0.0,0,1,1,0,0,0,63.0,984.0,1016.0,1,0,0,0,0,0,0,0,0,0,0.0,14.0,0.0,0.0,1.0,1,0,1,1,0,0,1886.0,1016.0,984.0,1,0,0,0,0,0,0,0,0,0,loss,KO/TKO,3,5558,3609
2817,14639,0.0,4.0,0.0,1.0,1.0,2,0,2,2,0,0,1323.0,1030.5304984710244,976.7347507644877,0,0,1,1,0,0,0,0,0,0,0.8571428571428571,36.285714285714285,0.2857142857142857,0.2857142857142857,1.0,7,0,7,7,1,1,322.0,1103.6535480273096,1002.7715770119024,2,3,0,0,1,1,0,0,0,0,loss,KO/TKO,3,4107,5668
2818,14639,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,4342.0,984.0,1016.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0,0,638.0,1016.0,984.0,0,0,1,0,0,0,0,0,0,0,loss,SUB,1,1172,4876
2819,14639,0.24,28.08,0.28,0.72,0.76,7,0,25,19,2,2,315.0,1159.6762285722234,1006.8919536761215,7,6,4,1,0,3,1,2,0,0,0.6666666666666666,9.166666666666666,-1.0,0.0,1.0,6,0,6,6,1,1,1554.0,1089.0846918501356,997.8124009864263,1,3,0,0,1,1,0,0,0,0,win,KO/TKO,1,4961,3863
2820,14639,-0.2222222222222222,-3.7777777777777777,2.0,0.4444444444444444,0.5555555555555556,3,0,9,5,0,0,2945.0,1027.7472135057908,1023.4139230408119,3,3,0,0,2,1,0,0,0,0,-0.06666666666666667,9.4,0.5333333333333333,0.0,0.5333333333333333,2,0,15,8,0,0,628.0,1034.4136423819377,1050.1845478665032,4,5,2,2,0,2,0,0,0,0,win,U-DEC,3,2401,4648
2821,14639,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,130.0,984.0,1016.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0,0,839.0,1016.0,984.0,1,0,0,0,0,0,0,0,0,0,loss,KO/TKO,2,5644,4675
2822,14639,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0,0,2379.0,1016.0,984.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1352.0,984.0,1016.0,0,0,0,1,0,0,0,0,0,0,win,SUB,2,3135,6866
2823,14639,0.6153846153846154,5.0,1.3076923076923077,-0.38461538461538464,0.6153846153846154,0,1,13,8,0,0,815.0,1052.1069142610038,1014.8682423961792,4,2,0,3,2,1,0,0,0,0,0.5,8.125,-0.25,-0.875,0.5,1,0,8,4,0,0,3162.0,1034.7461432644695,1102.0770432996358,2,2,2,2,0,0,0,0,0,0,win,KO/TKO,1,4461,2322
2824,14639,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,4374.0,984.0,1016.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0,0,547.0,1016.0,984.0,0,0,0,0,1,0,0,0,0,0,loss,U-DEC,3,1140,4967
2825,14639,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0,0,50.0,1016.0,984.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,2731.0,984.0,1016.0,0,1,0,0,0,0,0,0,0,0,win,KO/TKO,1,5464,2783
2826,14639,-0.5,-9.0,-1.1666666666666667,-1.0,0.0,0,6,6,0,0,0,2012.0,921.7656309125947,1045.6861142765204,3,1,0,0,0,0,0,0,0,0,0.0,12.0,1.0,0.0,1.0,1,0,1,1,0,0,3126.0,1013.0320846395621,921.7656309125947,1,0,0,0,0,0,0,0,0,0,loss,KO/TKO,1,3502,2388
2827,14639,0.0,28.0,1.0,-1.0,1.0,1,0,1,1,0,0,8375.0,1016.0,984.0,0,1,0,0,0,0,0,0,0,0,0.0,-28.0,-1.0,1.0,0.0,0,1,1,0,0,0,476.0,984.0,1016.0,0,1,0,0,0,0,0,0,0,0,win,KO/TKO,3,-2861,5038
2828,14639,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1798.0,984.0,1016.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0,0,1988.0,1016.0,984.0,0,0,0,0,0,0,0,0,1,0,loss,M-DEC,3,3716,7502
2829,14646,-0.2,-7.8,-0.8,-1.6,0.2,0,2,5,1,0,0,397.0,960.9537919059901,1031.2666872153554,0,1,2,2,0,0,0,0,0,0,0.125,-3.625,-2.25,-0.125,0.25,0,3,8,2,1,1,1658.0,952.5618668989086,1030.368927269254,0,1,1,2,1,3,0,0,0,0,loss,U-DEC,3,4981,3653
2830,14646,-0.18181818181818182,8.151515151515152,1.8181818181818181,0.6060606060606061,0.6666666666666666,1,0,33,22,6,4,7149.0,1125.1415168688388,1046.6352826105042,8,5,5,7,4,3,0,1,0,0,-0.25,15.125,1.7083333333333333,-0.041666666666666664,0.6666666666666666,1,0,24,16,17,11,7822.0,1121.4503906697798,1078.6491900211238,7,7,2,2,4,1,0,0,1,0,loss,SUB,2,-1838,-2385
2831,14646,0.0,-4.5,-1.1666666666666667,-0.16666666666666666,0.3333333333333333,0,2,6,2,0,0,1153.0,996.6940568053358,998.2727533779392,1,0,0,1,1,0,1,0,0,0,0.0,-6.0,-5.0,1.3333333333333333,0.0,0,3,3,0,2,0,116.0,952.9550726337546,1007.1132985971334,1,0,0,0,1,1,0,0,0,0,win,U-DEC,3,4228,5146
2832,14646,0.0,-7.0,1.0,0.0,0.0,0,1,1,0,0,0,2405.0,982.5976263515939,986.8718751773815,1,0,0,0,0,0,0,0,0,0,0.0,2.3333333333333335,-0.3333333333333333,0.0,0.3333333333333333,1,0,3,1,0,0,1162.0,986.8718751773815,1009.7093749408727,1,0,0,0,1,1,0,0,0,0,loss,KO/TKO,2,3116,4359
2833,14646,-0.5,-3.5,0.5,0.5,0.5,0,2,4,2,0,0,484.0,999.5808980131987,1014.2668714491704,1,1,1,1,0,0,0,0,0,0,-1.0,-22.0,0.0,0.0,0.0,0,2,2,0,0,0,3284.0,973.7446400632605,1069.410355551902,1,1,0,0,0,0,0,0,0,0,loss,M-DEC,3,4876,2076
2834,14646,-0.14285714285714285,3.4285714285714284,1.1428571428571428,0.8571428571428571,0.8571428571428571,0,1,7,6,0,0,2494.0,1073.1830055846192,1012.3049168552716,0,1,3,3,0,0,0,0,0,0,0.0,-0.625,0.75,0.375,0.875,0,1,8,7,0,0,1064.0,1077.3734273349419,989.5656983442396,0,0,3,3,0,2,0,0,0,0,win,U-DEC,3,2866,4198
2835,14646,0.45454545454545453,15.909090909090908,1.7272727272727273,0.5454545454545454,0.8181818181818182,3,0,11,9,1,0,1964.0,1111.6401456804692,1047.1069461881775,0,4,1,1,1,3,1,0,0,0,0.0,22.0,1.9166666666666667,-1.4166666666666667,0.5,2,0,12,6,1,0,2767.0,1038.3415164797782,1056.167589719889,0,0,5,1,1,5,0,0,0,0,loss,U-DEC,3,3396,2649
2836,14646,0.0,-6.266666666666667,0.5333333333333333,0.9333333333333333,0.5333333333333333,0,2,15,8,3,2,3649.0,1039.3425408284288,1051.4030006973533,2,2,1,1,3,2,0,2,1,1,0.14285714285714285,8.071428571428571,0.35714285714285715,-0.7142857142857143,0.7142857142857143,0,1,14,10,2,0,4524.0,1082.1592106874232,1037.0911381847934,4,5,3,0,1,1,0,0,0,0,win,KO/TKO,1,1613,857
2837,14646,0.2,4.666666666666667,-1.1333333333333333,-0.4666666666666667,0.8,0,1,15,12,2,1,1602.0,1096.515444344499,998.7116427878923,5,5,1,0,2,2,0,0,0,0,0.0,43.0,3.0,1.0,1.0,1,0,1,1,0,0,140.0,1021.2236388263467,1096.515444344499,0,0,0,0,1,0,0,0,0,0,loss,U-DEC,3,3919,5381
2838,14646,0.29411764705882354,3.0,-0.29411764705882354,0.0,0.8235294117647058,0,1,17,14,1,0,1981.0,1136.0719935748664,1019.9220561867018,3,5,1,1,3,3,0,0,0,1,1.2,4.8,-0.4,0.4,0.8,2,0,5,4,0,0,1402.0,1057.4163823235274,1058.0602186813553,1,1,0,0,2,1,0,0,0,0,loss,SUB,2,3456,4042
2839,14646,0.0,-28.0,5.0,1.0,0.0,0,1,1,0,0,0,3471.0,986.1530806981192,1060.885790134605,0,0,0,0,1,0,0,0,0,0,0.6923076923076923,7.769230769230769,-0.15384615384615385,-0.46153846153846156,0.6923076923076923,1,0,13,9,0,0,685.0,1060.885790134605,1000.483631880737,4,3,2,2,1,0,1,0,0,0,loss,U-DEC,3,2050,4836
2840,14660,1.0,16.0,2.0,0.25,1.0,4,0,4,4,2,2,511.0,1061.9937627669801,996.8682567613639,1,1,0,0,2,0,0,0,0,0,-0.22727272727272727,11.136363636363637,0.22727272727272727,0.7727272727272727,0.7272727272727273,0,2,22,16,0,0,3231.0,1101.5890970389066,1031.0003358167485,3,6,1,1,6,3,2,0,0,0,win,KO/TKO,3,4905,2129
2841,14660,0.35294117647058826,16.235294117647058,-0.11764705882352941,0.5882352941176471,0.8823529411764706,1,0,17,15,2,2,2092.0,1157.69989228756,1019.5550038725482,8,4,1,1,1,0,1,1,0,0,0.4146341463414634,9.78048780487805,-0.1951219512195122,0.21951219512195122,0.7073170731707317,0,2,41,29,10,8,2908.0,1164.6619349001076,1056.9585490809109,9,18,0,1,5,2,2,1,0,0,loss,U-DEC,3,3345,2375
2842,14660,0.0,-6.916666666666667,-1.3333333333333333,0.5833333333333334,0.4166666666666667,0,2,12,5,1,0,2661.0,999.2001295224788,1053.8483899851306,2,1,2,0,2,4,0,0,0,1,-0.4,-5.3,-0.2,0.4,0.4,0,1,10,4,0,0,2590.0,1015.1742335789686,1024.4824620778356,2,2,2,1,0,1,0,0,0,0,loss,KO/TKO,3,2650,2770
2843,14660,-0.125,5.125,1.625,-0.375,0.625,2,0,8,5,2,0,409.0,1034.7375035460348,1001.6239106713981,1,0,2,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,0,2,2,0,0,294.0,1034.350295982512,1017.4568460246287,1,1,0,0,0,0,0,0,0,0,win,U-DEC,3,4969,5192
